INFO [12-20|14:19:09.052] New local node record                    seq=1 id=a3dc6a456a399bc2 ip=<nil> udp=0 tcp=0
TRACE[12-20|14:20:29.628] << PONG/v4                               addr=172.19.0.2:30303   err=nil
DEBUG[12-20|14:20:29.628] Revalidated node                         b=12 id=aca7f1b9a96fa71c
TRACE[12-20|14:20:29.707] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:20:29.707] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:20:29.753] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:20:29.753] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:20:29.858] >> PONG/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:20:29.858] << PING/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:20:30.270] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:20:30.270] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:20:30.742] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:20:30.742] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:20:31.473] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:20:31.473] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:20:39.568] >> PING/v4                               addr=172.19.0.3:30303   err=nil
DEBUG[12-20|14:20:39.672] Revalidated node                         b=13 id=bbdea8a60c2c5a6d
TRACE[12-20|14:20:39.672] << PONG/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:20:41.297] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:20:41.297] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:20:43.930] >> PING/v4                               addr=172.19.0.101:30303 err=nil
DEBUG[12-20|14:20:43.976] Revalidated node                         b=16 id=351f7398fade5b04
TRACE[12-20|14:20:43.976] << PONG/v4                               addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:20:45.810] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:20:45.810] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:20:48.919] >> PING/v4                               addr=172.19.0.3:30303   err=nil
DEBUG[12-20|14:20:48.921] Revalidated node                         b=13 id=bbdea8a60c2c5a6d
TRACE[12-20|14:20:48.921] << PONG/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:20:49.297] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:20:49.297] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:20:54.631] >> PING/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:20:54.694] << PONG/v4                               addr=172.19.0.3:30303   err=nil
DEBUG[12-20|14:20:54.694] Revalidated node                         b=13 id=bbdea8a60c2c5a6d
TRACE[12-20|14:20:54.869] >> PING/v4                               addr=172.19.0.101:30303 err=nil
DEBUG[12-20|14:20:54.903] Revalidated node                         b=16 id=351f7398fade5b04
TRACE[12-20|14:20:54.903] << PONG/v4                               addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:20:56.428] >> PONG/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:20:56.428] << PING/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:20:56.450] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:20:56.450] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:20:57.277] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:20:57.277] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:20:57.853] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:20:57.853] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:20:58.753] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:20:58.754] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:20:59.477] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:20:59.477] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:21:00.823] >> PONG/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:21:00.823] << PING/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:21:01.285] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:21:01.286] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:21:01.858] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:21:01.858] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:21:02.210] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:21:02.210] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:21:03.441] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:21:03.442] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:21:03.871] >> PING/v4                               addr=172.19.0.4:30303   err=nil
DEBUG[12-20|14:21:03.967] Revalidated node                         b=15 id=ce186202e190c5f1
TRACE[12-20|14:21:03.967] << PONG/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:21:05.288] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:21:05.288] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:21:05.616] >> PING/v4                               addr=172.19.0.101:30303 err=nil
DEBUG[12-20|14:21:05.743] Revalidated node                         b=16 id=351f7398fade5b04
TRACE[12-20|14:21:05.743] << PONG/v4                               addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:21:05.904] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:21:05.904] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:21:06.223] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:21:06.224] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:21:07.463] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:21:07.463] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:21:09.299] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:21:09.299] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:21:09.651] >> PING/v4                               addr=172.19.0.2:30303   err=nil
DEBUG[12-20|14:21:09.692] Revalidated node                         b=12 id=aca7f1b9a96fa71c
TRACE[12-20|14:21:09.692] << PONG/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:21:09.894] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:21:09.894] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:21:09.934] >> PONG/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:21:09.934] << PING/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:21:10.238] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:21:10.239] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:21:10.453] >> PONG/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:21:10.453] << PING/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:21:11.441] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:21:11.441] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:21:13.292] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:21:13.292] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:21:13.917] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:21:13.917] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:21:14.246] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:21:14.246] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:21:15.444] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:21:15.444] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:21:16.060] >> PING/v4                               addr=172.19.0.101:30303 err=nil
DEBUG[12-20|14:21:16.069] Revalidated node                         b=16 id=351f7398fade5b04
TRACE[12-20|14:21:16.069] << PONG/v4                               addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:21:16.514] >> PING/v4                               addr=172.19.0.3:30303   err=nil
DEBUG[12-20|14:21:16.558] Revalidated node                         b=13 id=bbdea8a60c2c5a6d
TRACE[12-20|14:21:16.558] << PONG/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:21:17.273] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:21:17.273] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:21:17.923] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:21:17.923] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:21:18.258] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:21:18.258] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:21:18.672] >> PONG/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:21:18.672] << PING/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:21:19.659] >> PING/v4                               addr=172.19.0.2:30303   err=nil
DEBUG[12-20|14:21:19.707] Revalidated node                         b=12 id=aca7f1b9a96fa71c
TRACE[12-20|14:21:19.707] << PONG/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:21:19.976] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:21:19.976] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:21:21.273] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:21:21.273] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:21:21.925] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:21:21.925] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:21:22.229] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:21:22.229] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:21:22.571] >> PING/v4                               addr=172.19.0.3:30303   err=nil
DEBUG[12-20|14:21:22.580] Revalidated node                         b=13 id=bbdea8a60c2c5a6d
TRACE[12-20|14:21:22.580] << PONG/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:21:23.430] >> PING/v4                               addr=172.19.0.4:30303   err=nil
DEBUG[12-20|14:21:23.456] Revalidated node                         b=15 id=ce186202e190c5f1
TRACE[12-20|14:21:23.456] << PONG/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:21:23.966] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:21:23.966] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:21:25.340] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:21:25.340] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:21:25.940] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:21:25.940] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:21:25.993] >> PONG/v4                               addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:21:25.994] << PING/v4                               addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:21:26.216] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:21:26.216] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:21:27.953] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:21:27.953] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:21:29.300] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:21:29.300] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:21:29.992] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:21:29.992] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:21:30.735] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:21:30.735] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:21:31.293] >> PING/v4                               addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:21:31.375] << PONG/v4                               addr=172.19.0.101:30303 err=nil
DEBUG[12-20|14:21:31.375] Revalidated node                         b=16 id=351f7398fade5b04
TRACE[12-20|14:21:31.692] >> PING/v4                               addr=172.19.0.101:30303 err=nil
DEBUG[12-20|14:21:31.742] Revalidated node                         b=16 id=351f7398fade5b04
TRACE[12-20|14:21:31.742] << PONG/v4                               addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:21:31.785] >> PONG/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:21:31.786] << PING/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:21:31.942] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:21:31.942] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:21:33.316] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:21:33.316] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:21:33.962] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:21:33.962] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:21:34.730] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:21:34.730] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:21:37.187] >> PING/v4                               addr=172.19.0.4:30303   err=nil
DEBUG[12-20|14:21:37.193] Revalidated node                         b=15 id=ce186202e190c5f1
TRACE[12-20|14:21:37.193] << PONG/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:21:37.776] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:21:37.776] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:21:38.277] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:21:38.277] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:21:38.508] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:21:38.508] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:21:39.373] >> PING/v4                               addr=172.19.0.101:30303 err=nil
DEBUG[12-20|14:21:39.468] Revalidated node                         b=16 id=351f7398fade5b04
TRACE[12-20|14:21:39.468] << PONG/v4                               addr=172.19.0.101:30303 err=nil
